dist_km,x_map,y_map,lon_deg,lat_deg,row_pix,col_pix,inside_raster,residual_mGal
0.0,-354740.92477427266,-113239.62636768412,119.19200199999999,-3.0039650000000004,295.2213673076287,32.284624671340396,1,-2.0541107997510846
1.9912704467896547,-353054.67191522074,-112180.51858865637,119.20720099563454,-2.994423213919141,294.69181341811486,33.12775110086636,1,0.8355632634730239
3.9825408935793094,-351368.4190561688,-111121.4108096286,119.22239962952415,-2.9848812059272527,294.16225952860094,33.97087753039233,1,2.295225435956544
5.973811340368964,-349682.1661971169,-110062.30303060086,119.23759790287966,-2.975338976475093,293.6327056390871,34.814003959918296,1,9.226870880748013
7.965081787158619,-347995.913338065,-109003.1952515731,119.25279581691196,-2.9657965260133548,293.1031517495732,35.65713038944426,1,21.290609453979002
9.956352233948273,-346309.66047901305,-107944.08747254535,119.26799337283185,-2.956253854992663,292.57359786005935,36.5002568189702,1,17.353348848818133
11.947622680737927,-344623.40761996113,-106884.9796935176,119.28319057185013,-2.9467109638635773,292.04404397054543,37.34338324849617,1,11.401865170584328
13.938893127527585,-342937.1547609092,-105825.87191448984,119.29838741517754,-2.937167853076589,291.51449008103157,38.186509678022134,1,6.461570438865342
15.930163574317238,-341250.9019018573,-104766.76413546209,119.31358390402478,-2.927624523082128,290.9849361915177,39.0296361075481,1,-9.631392906020714
17.921434021106894,-339564.6490428054,-103707.65635643432,119.32878003960255,-2.918080974330552,290.45538230200384,39.87276253707401,1,-20.92756023749211
19.912704467896546,-337878.3961837535,-102648.54857740657,119.34397582312147,-2.9085372072721607,289.9258284124899,40.71588896659998,1,-31.278895936311578
21.903974914686202,-336192.1433247016,-101589.44079837883,119.35917125579215,-2.898993222357183,289.39627452297606,41.55901539612594,1,-35.55280543961983
23.895245361475855,-334505.89046564966,-100530.33301935106,119.37436633882517,-2.8894490200357836,288.8667206334622,42.40214182565191,1,-36.835241435306244
25.88651580826551,-332819.63760659774,-99471.22524032331,119.38956107343104,-2.8799046007580644,288.33716674394833,43.245268255177876,1,-26.402979539805003
27.87778625505517,-331133.3847475458,-98412.11746129555,119.40475546082031,-2.870359964974061,287.8076128544344,44.088394684703815,1,-29.506101078696588
29.86905670184482,-329447.1318884939,-97353.0096822678,119.41994950220341,-2.860815113133746,287.27805896492055,44.93152111422978,1,-28.81551533702379
31.860327148634475,-327760.879029442,-96293.90190324004,119.43514319879078,-2.851270045687024,286.7485050754067,45.77464754375575,1,-28.67442724289437
33.85159759542413,-326074.62617039005,-95234.79412421229,119.45033655179283,-2.841724763083742,286.2189511858928,46.617773973281714,1,-39.67949528612606
35.84286804221379,-324388.37331133813,-94175.68634518454,119.46552956241993,-2.832179265773677,285.68939729637896,47.46090040280768,1,-48.24221201302409
37.834138489003436,-322702.1204522862,-93116.5785661568,119.48072223188238,-2.822633554206546,285.15984340686504,48.30402683233362,1,-54.61313609627926
39.82540893579309,-321015.8675932343,-92057.47078712903,119.49591456139052,-2.8130876288320015,284.6302895173512,49.147153261859586,1,-43.04122559699071
41.81667938258275,-319329.61473418237,-90998.36300810128,119.51110655215462,-2.8035414900996334,284.1007356278373,49.99027969138555,1,-50.55101651367233
43.807949829372404,-317643.36187513045,-89939.25522907352,119.52629820538489,-2.793995138458967,283.5711817383234,50.83340612091152,1,-47.7147418191218
45.79922027616206,-315957.1090160785,-88880.14745004577,119.54148952229153,-2.7844485743594682,283.0416278488095,51.676532550437486,1,-33.44348498909824
47.79049072295171,-314270.8561570266,-87821.03967101802,119.55668050408474,-2.7749017982505366,282.51207395929566,52.519658979963424,1,-1.1655265281284206
49.781761169741365,-312584.6032979747,-86761.93189199026,119.57187115197465,-2.7653548105815124,281.9825200697818,53.36278540948939,1,39.054382650216205
51.77303161653102,-310898.35043892276,-85702.8241129625,119.58706146717134,-2.7558076118016714,281.45296618026794,54.20591183901536,1,35.169515928364
53.76430206332068,-309212.0975798709,-84643.71633393475,119.60225145088494,-2.7462602023602294,280.923412290754,55.049038268541295,1,35.85992670677646
55.75557251011034,-307525.844720819,-83584.608554907,119.61744110432542,-2.736712582706339,280.39385840124015,55.89216469806723,1,44.65198839907798
57.746842956899975,-305839.59186176705,-82525.50077587925,119.63263042870288,-2.7271647532890935,279.8643045117263,56.7352911275932,1,38.693898492827266
59.73811340368964,-304153.33900271513,-81466.39299685149,119.64781942522725,-2.717616714557522,279.33475062221237,57.57841755711917,1,29.217654911658176
61.729383850479294,-302467.0861436632,-80407.28521782372,119.66300809510851,-2.708068466960595,278.8051967326985,58.42154398664513,1,14.273929561421962
63.72065429726895,-300780.8332846113,-79348.17743879597,119.67819643955656,-2.698520010947222,278.27564284318464,59.2646704161711,1,9.7362106389519
65.7119247440586,-299094.58042555937,-78289.06965976823,119.6933844597813,-2.68897134696625,277.7460889536708,60.10779684569704,1,11.137923992793969
67.70319519084826,-297408.32756650745,-77229.96188074046,119.7085721569926,-2.6794224754664677,277.2165350641569,60.950923275223005,1,14.495209635528045
69.69446563763792,-295722.0747074555,-76170.85410171271,119.72375953240028,-2.6698733968966013,276.686981174643,61.79404970474897,1,24.255591447743917
71.68573608442757,-294035.8218484036,-75111.74632268495,119.73894658721417,-2.6603241117053207,276.15742728512913,62.63717613427494,1,48.15475157856217
73.67700653121722,-292349.5689893517,-74052.6385436572,119.75413332264402,-2.650774620341233,275.62787339561527,63.480302563800905,1,54.599543175888556
75.66827697800687,-290663.31613029976,-72993.53076462945,119.76931973989961,-2.6412249232528846,275.0983195061014,64.32342899332684,1,40.8875479467038
77.65954742479653,-288977.06327124784,-71934.4229856017,119.78450584019062,-2.6316750208887676,274.5687656165875,65.16655542285281,1,29.388332025073854
79.65081787158618,-287290.8104121959,-70875.31520657394,119.79969162472676,-2.6221249136973106,274.0392117270736,66.00968185237878,1,23.24137623816757
81.64208831837584,-285604.557553144,-69816.20742754618,119.81487709471769,-2.6125746021268843,273.50965783755976,66.85280828190474,1,21.48006987774019
83.6333587651655,-283918.30469409213,-68757.09964851843,119.83006225137305,-2.603024086625801,272.9801039480459,67.69593471143068,1,14.712780065640331
85.62462921195515,-282232.0518350402,-67697.99186949068,119.84524709590241,-2.593473367642316,272.450550058532,68.53906114095662,1,10.780519038236752
87.61589965874481,-280545.7989759883,-66638.88409046293,119.8604316295154,-2.583922445624623,271.9209961690181,69.38218757048259,1,7.007952658798021
89.60717010553446,-278859.54611693637,-65579.77631143517,119.87561585342156,-2.5743713210208603,271.39144227950425,70.22531400000855,1,-0.8100094563599141
91.59844055232412,-277173.29325788445,-64520.66853240741,119.89079976883038,-2.5648199942791075,270.8618883899904,71.06844042953452,1,-12.161624288600393
93.58971099911376,-275487.0403988325,-63461.56075337966,119.90598337695137,-2.5552684658473868,270.33233450047646,71.91156685906049,1,-10.135817893690161
95.58098144590342,-273800.7875397806,-62402.45297435191,119.92116667899403,-2.5457167361736617,269.8027806109626,72.75469328858642,1,-6.841527091552125
97.57225189269307,-272114.5346807287,-61343.34519532415,119.93634967616777,-2.536164805705842,269.27322672144874,73.59781971811239,1,-10.667351221981946
99.56352233948273,-270428.28182167676,-60284.2374162964,119.95153236968203,-2.526612674891776,268.7436728319349,74.44094614763836,1,0.10598617929326837
101.55479278627239,-268742.02896262484,-59225.12963726864,119.96671476074619,-2.5170603441792574,268.21411894242095,75.28407257716432,1,1.337036518781198
103.54606323306204,-267055.7761035729,-58166.021858240885,119.98189685056964,-2.5075078140160243,267.6845650529071,76.12719900669026,1,-0.14422006805311582
105.5373336798517,-265369.523244521,-57106.91407921313,119.99707864036168,-2.4979550848497567,267.1550111633932,76.97032543621623,1,-0.24059126903979022
107.52860412664135,-263683.2703854691,-56047.80630018537,120.01226013133166,-2.4884021571280788,266.62545727387936,77.8134518657422,1,-4.417311580820087
109.51987457343103,-261997.01752641716,-54988.69852115762,120.02744132468885,-2.47884903129856,266.09590338436544,78.65657829526816,1,-10.329533680558479
111.51114502022068,-260310.76466736523,-53929.59074212986,120.04262222164255,-2.469295707808713,265.5663494948516,79.49970472479413,1,-7.121908721977032
113.50241546701034,-258624.5118083133,-52870.482963102106,120.05780282340197,-2.459742187105994,265.0367956053377,80.34283115432007,1,-11.064944685942768
115.49368591379995,-256938.25894926142,-51811.375184074364,120.07298313117636,-2.4501884696378067,264.50724171582385,81.18595758384603,1,-6.081391860041519
117.48495636058962,-255252.00609020953,-50752.26740504661,120.08816314617486,-2.4406345558514957,263.97768782631,82.02908401337197,1,-3.751413830152521
119.47622680737928,-253565.7532311576,-49693.15962601885,120.10334286960666,-2.4310804461943554,263.44813393679607,82.87221044289794,1,-4.243573142732934
121.46749725416893,-251879.5003721057,-48634.0518469911,120.11852230268096,-2.4215261411136217,262.9185800472822,83.71533687242389,1,0.3679919553637526
123.45876770095859,-250193.24751305376,-47574.94406796334,120.13370144660684,-2.4119716410564784,262.38902615776834,84.55846330194986,1,9.177426782903412
125.45003814774824,-248506.99465400184,-46515.83628893559,120.14888030259337,-2.4024169464700527,261.8594722682545,85.40158973147581,1,14.257838984664533
127.4413085945379,-246820.74179494992,-45456.72850990783,120.16405887184968,-2.3928620578014215,261.32991837874056,86.24471616100178,1,9.51048325563972
129.43257904132756,-245134.488935898,-44397.62073088008,120.17923715558479,-2.3833069754976037,260.8003644892267,87.08784259052774,1,2.2777285192952395
131.4238494881172,-243448.23607684608,-43338.51295185232,120.19441515500775,-2.3737517000055663,260.27081059971283,87.9309690200537,1,21.891428083056578
133.41511993490687,-241761.98321779416,-42279.40517282457,120.20959287132757,-2.3641962317722243,259.74125671019897,88.77409544957966,1,24.454838910339323
135.40639038169653,-240075.73035874224,-41220.297393796805,120.22477030575322,-2.3546405712444383,259.21170282068505,89.61722187910561,1,-2.8552697271719487
137.39766082848618,-238389.4774996903,-40161.18961476906,120.23994745949369,-2.3450847188690145,258.6821489311712,90.46034830863158,1,-5.632591429576329
139.38893127527584,-236703.2246406384,-39102.08183574131,120.2551243337579,-2.3355286750927093,258.1525950416573,91.30347473815753,1,-0.39244684054928514
141.3802017220655,-235016.97178158647,-38042.97405671356,120.2703009297548,-2.3259724403622237,257.62304115214346,92.1466011676835,1,16.895196996481936
143.37147216885515,-233330.71892253458,-36983.8662776858,120.28547724869327,-2.3164160151242075,257.09348726262954,92.98972759720945,1,20.42530690596245
145.36274261564478,-231644.46606348266,-35924.75849865805,120.30065329178221,-2.3068593998252607,256.5639333731157,93.8328540267354,1,15.00658305362211
147.35401306243443,-229958.21320443074,-34865.650719630285,120.31582906023046,-2.297302594911926,256.0343794836018,94.67598045626137,1,8.05629683516568
149.3452835092241,-228271.96034537881,-33806.542940602536,120.33100455524688,-2.2877456008307004,255.50482559408792,95.51910688578732,1,4.238037264390552
151.33655395601374,-226585.7074863269,-32747.435161574787,120.34617977804027,-2.2781884180280256,254.97527170457406,96.36223331531329,1,6.059888433270662
153.3278244028034,-224899.45462727497,-31688.327382547024,120.36135472981944,-2.268631046950292,254.44571781506016,97.20535974483926,1,9.157772240297396
155.31909484959306,-223213.20176822305,-30629.219603519276,120.37652941179319,-2.259073488043841,253.9161639255463,98.04848617436521,1,12.748847475737113
157.3103652963827,-221526.94890917113,-29570.111824491512,120.39170382517024,-2.249515741754961,253.3866100360324,98.89161260389118,1,6.0528742720792
159.30163574317237,-219840.6960501192,-28511.004045463764,120.40687797115935,-2.239957808529892,252.85705614651854,99.73473903341713,1,2.272573864453405
161.29290618996203,-218154.4431910673,-27451.896266436,120.42205185096927,-2.2303996888148214,252.32750225700465,100.5778654629431,1,5.241579032672884
163.28417663675168,-216468.19033201537,-26392.788487408252,120.43722546580868,-2.2208413830558884,251.7979483674908,101.42099189246905,1,20.167174177961435
165.27544708354134,-214781.93747296347,-25333.68070838049,120.45239881688626,-2.21128289169918,251.2683944779769,102.264118321995,1,18.248813171169907
167.266717530331,-213095.68461391155,-24274.572929352755,120.4675719054107,-2.201724215190735,250.73884058846303,103.10724475152097,1,-1.622467229708594
169.25798797712065,-211409.43175485963,-23215.46515032499,120.48274473259062,-2.1921653539765416,250.20928669894914,103.95037118104692,1,-9.066565691249199
171.2492584239103,-209723.1788958077,-22156.357371297243,120.49791729963468,-2.1826063085025402,249.67973280943528,104.79349761057289,1,-17.376928339000962
173.24052887069996,-208036.9260367558,-21097.24959226948,120.51308960775147,-2.1730470792146197,249.1501789199214,105.63662404009884,1,-25.967772314603664
175.23179931748962,-206350.6731777039,-20038.14181324173,120.52826165814959,-2.1634876665586216,248.62062503040752,106.47975046962479,1,-18.664457686570735
177.22306976427927,-204664.42031865197,-18979.034034213968,120.54343345203763,-2.1539280709803386,248.09107114089363,107.32287689915074,1,-8.159500307404425
179.21434021106893,-202978.16745960005,-17919.92625518622,120.55860499062415,-2.1443682929255146,247.56151725137977,108.16600332867671,1,-7.940548576068394
181.20561065785859,-201291.91460054813,-16860.818476158456,120.5737762751177,-2.1348083328398446,247.03196336186588,109.00912975820268,1,-5.778688813389252
183.19688110464824,-199605.6617414962,-15801.710697130708,120.58894730672678,-2.1252481911689762,246.502409472352,109.85225618772863,1,-1.2040279713089765
185.1881515514379,-197919.4088824443,-14742.602918102944,120.60411808665997,-2.1156878683585107,245.97285558283812,110.6953826172546,1,-4.170149531715918
187.17942199822753,-196233.15602339237,-13683.495139075196,120.61928861612569,-2.106127364853997,245.44330169332426,111.53850904678055,1,-7.586990714655997
189.17069244501718,-194546.90316434045,-12624.387360047447,120.63445889633246,-2.096566681100941,244.91374780381037,112.38163547630651,1,-16.50628316183503
191.16196289180684,-192860.65030528855,-11565.279581019699,120.64962892848875,-2.0870058175448007,244.3841939142965,113.22476190583247,1,-24.027399127134718
193.1532333385965,-191174.39744623663,-10506.171801991935,120.664798713803,-2.0774447746309836,243.8546400247826,114.06788833535842,1,-24.718917136720133
195.14450378538615,-189488.1445871847,-9447.064022964187,120.67996825348365,-2.0678835528048554,243.32508613526875,114.91101476488438,1,-26.600155665574203
197.1357742321758,-187801.8917281328,-8387.956243936424,120.6951375487391,-2.058322152511731,242.79553224575486,115.75414119441034,1,-23.878056321811783
199.12704467896546,-186115.63886908087,-7328.848464908675,120.71030660077778,-2.048760574196881,242.265978356241,116.5972676239363,1,-16.39906500382217
201.11831512575512,-184429.38601002895,-6269.740685880926,120.72547541080809,-2.039198818305529,241.73642446672713,117.44039405346226,1,-8.20293857920735
203.10958557254477,-182743.13315097702,-5210.632906853163,120.74064398003839,-2.029636885282854,241.20687057721324,118.28352048298822,1,-1.5346209419123067
