dist_km,x_map,y_map,lon_deg,lat_deg,row_pix,col_pix,inside_raster,residual_mGal,modelled_mGal,misfit_mGal
95.58098144590342,-273800.7875397806,-62402.45297435191,119.92116667899404,-2.5457167361736617,269.8027806109626,72.75469328858642,1,-6.841527091552125,1.3091861684291248,-8.15071325998125
97.57225189269307,-272114.5346807287,-61343.34519532415,119.93634967616777,-2.536164805705842,269.27322672144874,73.59781971811239,1,-10.667351221981946,7.819544763295379,-18.486895985277325
99.56352233948272,-270428.2818216768,-60284.2374162964,119.95153236968204,-2.526612674891776,268.7436728319349,74.44094614763836,1,0.1059861792932683,13.904144859496187,-13.798158680202919
101.5547927862724,-268742.02896262484,-59225.12963726864,119.9667147607462,-2.5170603441792574,268.2141189424209,75.28407257716432,1,1.337036518781198,20.32170472220292,-18.984668203421723
103.54606323306204,-267055.7761035729,-58166.021858240885,119.98189685056964,-2.5075078140160243,267.6845650529071,76.12719900669026,1,-0.1442200680531158,27.755618198870348,-27.899838266923464
105.5373336798517,-265369.523244521,-57106.91407921313,119.99707864036168,-2.4979550848497567,267.1550111633932,76.97032543621623,1,-0.2405912690397902,36.998087139933446,-37.238678408973236
107.52860412664135,-263683.2703854691,-56047.80630018537,120.01226013133166,-2.4884021571280788,266.62545727387936,77.8134518657422,1,-4.417311580820087,49.07236449868671,-53.48967607950679
109.51987457343104,-261997.0175264172,-54988.69852115762,120.02744132468884,-2.47884903129856,266.09590338436544,78.65657829526816,1,-10.32953368055848,64.42738641067552,-74.75692009123401
111.51114502022068,-260310.76466736523,-53929.59074212986,120.04262222164256,-2.469295707808713,265.5663494948516,79.49970472479413,1,-7.121908721977032,77.90367421353696,-85.025582935514
113.50241546701034,-258624.5118083133,-52870.482963102106,120.05780282340196,-2.459742187105994,265.0367956053377,80.34283115432007,1,-11.064944685942768,87.92500186514263,-98.9899465510854
115.49368591379996,-256938.25894926145,-51811.375184074364,120.07298313117636,-2.4501884696378067,264.50724171582385,81.18595758384603,1,-6.081391860041519,94.78899792295208,-100.8703897829936
117.48495636058962,-255252.00609020956,-50752.26740504661,120.08816314617486,-2.440634555851496,263.97768782631,82.02908401337197,1,-3.751413830152521,99.94716398961155,-103.69857781976407
119.47622680737928,-253565.7532311576,-49693.15962601885,120.10334286960666,-2.431080446194356,263.44813393679607,82.87221044289794,1,-4.243573142732934,103.89254425100438,-108.13611739373732
121.46749725416892,-251879.5003721057,-48634.0518469911,120.11852230268096,-2.4215261411136217,262.9185800472822,83.71533687242389,1,0.3679919553637526,106.30346312950054,-105.9354711741368
123.4587677009586,-250193.24751305376,-47574.94406796334,120.13370144660684,-2.4119716410564784,262.38902615776834,84.55846330194986,1,9.177426782903412,108.08165374173086,-98.90422695882745
125.45003814774824,-248506.99465400184,-46515.83628893559,120.14888030259335,-2.4024169464700527,261.8594722682545,85.40158973147581,1,14.257838984664533,109.29886759340823,-95.0410286087437
127.4413085945379,-246820.74179494992,-45456.72850990783,120.16405887184968,-2.392862057801421,261.32991837874056,86.24471616100178,1,9.51048325563972,109.39462663749097,-99.88414338185126
129.43257904132756,-245134.488935898,-44397.62073088008,120.1792371555848,-2.383306975497604,260.8003644892267,87.08784259052774,1,2.2777285192952395,109.09227998052921,-106.81455146123398
131.4238494881172,-243448.23607684608,-43338.51295185232,120.19441515500776,-2.3737517000055663,260.27081059971283,87.9309690200537,1,21.891428083056574,108.25877579615613,-86.36734771309955
133.41511993490687,-241761.98321779416,-42279.40517282457,120.20959287132756,-2.3641962317722243,259.74125671019897,88.77409544957966,1,24.454838910339323,106.20247707847595,-81.74763816813663
135.40639038169653,-240075.73035874224,-41220.297393796805,120.22477030575322,-2.3546405712444383,259.21170282068505,89.61722187910561,1,-2.8552697271719487,103.48898147795478,-106.34425120512672
137.39766082848618,-238389.4774996903,-40161.18961476906,120.23994745949368,-2.3450847188690145,258.6821489311712,90.46034830863158,1,-5.632591429576329,99.72628276507429,-105.35887419465061
139.38893127527584,-236703.2246406384,-39102.08183574131,120.2551243337579,-2.3355286750927093,258.1525950416573,91.30347473815752,1,-0.3924468405492851,93.94730634101568,-94.33975318156496
141.3802017220655,-235016.97178158647,-38042.97405671356,120.2703009297548,-2.325972440362224,257.62304115214346,92.1466011676835,1,16.895196996481936,86.28185687626784,-69.3866598797859
143.37147216885515,-233330.71892253455,-36983.8662776858,120.28547724869328,-2.3164160151242075,257.09348726262954,92.98972759720944,1,20.42530690596245,75.64768825459088,-55.222381348628424
145.36274261564478,-231644.46606348263,-35924.75849865805,120.3006532917822,-2.3068593998252607,256.5639333731157,93.8328540267354,1,15.00658305362211,60.94790538990749,-45.94132233628538
147.35401306243443,-229958.21320443077,-34865.650719630285,120.31582906023046,-2.297302594911926,256.0343794836018,94.67598045626136,1,8.05629683516568,47.64040729770779,-39.58411046254211
149.3452835092241,-228271.9603453788,-33806.542940602536,120.33100455524688,-2.2877456008307004,255.50482559408792,95.51910688578732,1,4.238037264390552,37.86033315704901,-33.62229589265846
151.33655395601374,-226585.7074863269,-32747.435161574787,120.34617977804028,-2.2781884180280256,254.97527170457408,96.36223331531328,1,6.059888433270662,30.67607227879996,-24.6161838455293
153.3278244028034,-224899.45462727497,-31688.327382547024,120.36135472981944,-2.268631046950292,254.44571781506016,97.20535974483926,1,9.157772240297396,25.285833696757187,-16.12806145645979
155.31909484959306,-223213.20176822305,-30629.21960351928,120.3765294117932,-2.259073488043841,253.9161639255463,98.0484861743652,1,12.748847475737112,21.158184421465354,-8.409336945728242
157.3103652963827,-221526.94890917116,-29570.111824491512,120.39170382517024,-2.249515741754961,253.3866100360324,98.89161260389118,1,6.0528742720792,17.939072098918157,-11.886197826838956
159.30163574317237,-219840.6960501192,-28511.004045463764,120.40687797115936,-2.239957808529892,252.85705614651852,99.73473903341711,1,2.272573864453405,15.386927912348387,-13.114354047894983
161.29290618996205,-218154.4431910673,-27451.896266436,120.42205185096928,-2.230399688814821,252.32750225700465,100.5778654629431,1,5.241579032672884,13.333314032306848,-8.091734999633964
163.28417663675168,-216468.19033201537,-26392.78848740825,120.43722546580868,-2.2208413830558884,251.7979483674908,101.42099189246905,1,20.167174177961435,11.658534732562389,8.508639445399046
165.27544708354134,-214781.93747296347,-25333.68070838049,120.45239881688626,-2.21128289169918,251.2683944779769,102.264118321995,1,18.248813171169907,10.276054756674773,7.972758414495134
167.266717530331,-213095.68461391155,-24274.572929352755,120.4675719054107,-2.201724215190735,250.73884058846303,103.10724475152097,1,-1.622467229708594,9.122302754360534,-10.744769984069128
169.25798797712065,-211409.43175485963,-23215.46515032499,120.48274473259062,-2.1921653539765416,250.20928669894917,103.95037118104692,1,-9.0665656912492,8.149870217612436,-17.216435908861637
171.2492584239103,-209723.1788958077,-22156.357371297243,120.49791729963468,-2.18260630850254,249.67973280943528,104.79349761057289,1,-17.376928339000962,7.322899805607663,-24.699828144608624
173.24052887069996,-208036.9260367558,-21097.24959226948,120.51308960775148,-2.17304707921462,249.1501789199214,105.63662404009884,1,-25.967772314603664,6.613910339622307,-32.58168265422597
175.23179931748962,-206350.6731777039,-20038.14181324173,120.5282616581496,-2.1634876665586216,248.62062503040752,106.4797504696248,1,-18.66445768657073,6.0015790244569525,-24.666036711027683
177.22306976427927,-204664.420318652,-18979.034034213968,120.54343345203765,-2.1539280709803386,248.09107114089363,107.32287689915074,1,-8.159500307404425,5.469170584472707,-13.628670891877132
179.21434021106893,-202978.16745960005,-17919.92625518622,120.55860499062416,-2.1443682929255146,247.56151725137977,108.16600332867672,1,-7.940548576068394,5.003409620460549,-12.943958196528943
181.20561065785856,-201291.91460054813,-16860.818476158456,120.5737762751177,-2.1348083328398446,247.03196336186588,109.00912975820268,1,-5.778688813389252,4.593660690929696,-10.372349504318947
183.19688110464824,-199605.6617414962,-15801.710697130708,120.58894730672678,-2.125248191168976,246.502409472352,109.85225618772864,1,-1.2040279713089763,4.23132481446265,-5.435352785771626
