x_map,y_map,lon_deg,lat_deg,FAA_mGal,h_m,TC_mGal,BCTC_mGal_per_gcm3
124.82500000005864,1.2249999997094598,124.82500000005864,1.2249999997094598,237.41319274902344,837.26953125,-1.3899846076965332,35.62730407714844
124.92500000005421,1.2249999997094598,124.92500000005421,1.2249999997094598,239.57728576660156,786.4013671875,3.1438300609588623,31.796348571777344
125.02500000004979,1.2249999997094598,125.02500000004979,1.2249999997094598,183.1761474609375,177.8466796875,-6.9410600662231445,10.056758880615234
118.62500000033297,1.1249999997133207,118.62500000033297,1.1249999997133207,108.4126205444336,186.34597778320312,-2.0087695121765137,8.565834999084473
118.72500000032855,1.1249999997133207,118.72500000032855,1.1249999997133207,127.82127380371094,386.7060546875,-2.645474433898926,17.205400466918945
118.9250000003197,1.1249999997133207,118.9250000003197,1.1249999997133207,67.26761627197266,18.943796157836914,-8.421915054321289,3.9485886096954346
120.82500000023562,1.1249999997133207,120.82500000023562,1.1249999997133207,134.0071563720703,20.24609375,-7.796119689941406,3.7688136100769043
120.9250000002312,1.1249999997133207,120.9250000002312,1.1249999997133207,252.20262145996094,1121.857421875,-8.341836929321289,50.16376495361328
121.02500000022677,1.1249999997133207,121.02500000022677,1.1249999997133207,209.78549194335938,792.1337890625,-12.574665069580078,37.92378616333008
121.12500000022234,1.1249999997133207,121.12500000022234,1.1249999997133207,209.17811584472656,839.865234375,-18.104717254638672,41.996341705322266
121.22500000021793,1.1249999997133207,121.22500000021793,1.1249999997133207,164.3770294189453,565.447265625,-3.4238293170928955,24.99153709411621
121.3250000002135,1.1249999997133207,121.3250000002135,1.1249999997133207,127.96397399902344,250.9560546875,-4.707193851470947,12.285581588745117
121.42500000020908,1.1249999997133207,121.42500000020908,1.1249999997133207,99.19491577148438,10.51171875,-5.604556560516357,2.5398411750793457
121.82500000019138,1.1249999997133207,121.82500000019138,1.1249999997133207,154.85037231445312,26.471479415893555,-11.995105743408203,5.6024980545043945
124.32500000008076,1.1249999997133207,124.32500000008076,1.1249999997133207,151.0275421142578,17.845823287963867,-11.782464981079102,5.1611833572387695
124.42500000007634,1.1249999997133207,124.42500000007634,1.1249999997133207,211.43746948242188,345.79296875,-8.715340614318848,17.76327133178711
124.52500000007191,1.1249999997133207,124.52500000007191,1.1249999997133207,213.20660400390625,313.6728515625,-6.030642509460449,15.410970687866211
124.62500000006749,1.1249999997133207,124.62500000006749,1.1249999997133207,207.20220947265625,317.37109375,-6.345202922821045,15.683850288391113
124.72500000006306,1.1249999997133207,124.72500000006306,1.1249999997133207,262.9790954589844,1104.921875,9.193246841430664,42.88621139526367
124.82500000005864,1.1249999997133207,124.82500000005864,1.1249999997133207,244.5615692138672,840.1591796875,0.7871395945549011,34.933067321777344
124.92500000005421,1.1249999997133207,124.92500000005421,1.1249999997133207,195.37466430664062,378.9033203125,-6.339227676391602,18.261659622192383
125.02500000004979,1.1249999997133207,125.02500000004979,1.1249999997133207,149.60638427734375,0.3351442217826843,-6.543667316436768,2.4648642539978027
118.62500000033297,1.0249999997171817,118.62500000033297,1.0249999997171817,125.01145935058594,218.5390625,-1.6521387100219727,9.782121658325195
118.72500000032855,1.0249999997171817,118.72500000032855,1.0249999997171817,152.99124145507812,476.380859375,-0.8943155407905579,20.309598922729492
118.82500000032412,1.0249999997171817,118.82500000032412,1.0249999997171817,134.21151733398438,235.46484375,-4.758802890777588,11.655364036560059
118.9250000003197,1.0249999997171817,118.9250000003197,1.0249999997171817,121.18266296386719,214.4775390625,-7.798611164093018,11.913871765136719
120.82500000023562,1.0249999997171817,120.82500000023562,1.0249999997171817,146.5912322998047,131.7236328125,-6.609325408935547,7.998574256896973
120.9250000002312,1.0249999997171817,120.9250000002312,1.0249999997171817,218.89443969726562,1102.193359375,-18.763654708862305,53.2425537109375
121.02500000022677,1.0249999997171817,121.02500000022677,1.0249999997171817,154.5081787109375,895.3955078125,1.7996978759765625,36.86988830566406
121.12500000022234,1.0249999997171817,121.12500000022234,1.0249999997171817,118.49005126953125,306.6953125,-10.378849029541016,16.746944427490234
121.22500000021793,1.0249999997171817,121.22500000021793,1.0249999997171817,90.31898498535156,657.50390625,6.175031661987305,25.256393432617188
121.3250000002135,1.0249999997171817,121.3250000002135,1.0249999997171817,76.18161010742188,110.5556640625,-4.8903889656066895,6.46720552444458
121.42500000020908,1.0249999997171817,121.42500000020908,1.0249999997171817,84.39247131347656,20.708984375,-4.562740325927734,2.577219247817993
121.52500000020466,1.0249999997171817,121.52500000020466,1.0249999997171817,124.80239868164062,49.8359375,-5.170562267303467,4.026161193847656
121.62500000020023,1.0249999997171817,121.62500000020023,1.0249999997171817,149.82823181152344,134.8916015625,-6.015766143798828,7.909100532531738
121.7250000001958,1.0249999997171817,121.7250000001958,1.0249999997171817,205.55137634277344,372.6258239746094,-7.521535873413086,18.441255569458008
121.82500000019138,1.0249999997171817,121.82500000019138,1.0249999997171817,273.57879638671875,708.97265625,-13.013082504272461,34.601036071777344
121.92500000018696,1.0249999997171817,121.92500000018696,1.0249999997171817,231.4636993408203,596.654296875,-6.13852071762085,27.316787719726562
122.02500000018253,1.0249999997171817,122.02500000018253,1.0249999997171817,186.80726623535156,364.0809020996094,-4.355742454528809,16.89727783203125
122.1250000001781,1.0249999997171817,122.1250000001781,1.0249999997171817,165.82994079589844,139.203125,-7.593204021453857,8.680684089660645
122.22500000017368,1.0249999997171817,122.22500000017368,1.0249999997171817,160.4261932373047,1.741032361984253,-8.142355918884277,3.122572898864746
122.32500000016925,1.0249999997171817,122.32500000016925,1.0249999997171817,202.104248046875,24.211280822753906,-9.449737548828125,4.554406642913818
123.22500000012943,1.0249999997171817,123.22500000012943,1.0249999997171817,157.66653442382812,4.635811805725098,-10.211545944213867,4.018928527832031
124.32500000008076,1.0249999997171817,124.32500000008076,1.0249999997171817,174.79734802246094,193.15101623535156,-9.02017879486084,11.477167129516602
124.42500000007634,1.0249999997171817,124.42500000007634,1.0249999997171817,252.3622589111328,712.048828125,0.2330072671175003,29.768939971923828
124.52500000007191,1.0249999997171817,124.52500000007191,1.0249999997171817,220.99732971191406,312.9755859375,-8.596062660217285,16.342565536499023
124.62500000006749,1.0249999997171817,124.62500000006749,1.0249999997171817,217.24264526367188,421.6279296875,-8.934530258178711,21.02512550354004
124.72500000006306,1.0249999997171817,124.72500000006306,1.0249999997171817,203.580078125,334.6875,-8.186655044555664,17.099609375
124.82500000005864,1.0249999997171817,124.82500000005864,1.0249999997171817,171.1707000732422,204.478515625,-6.220526218414307,10.903570175170898
118.62500000033297,0.9249999997210427,118.62500000033297,0.9249999997210427,121.19676971435547,380.4274597167969,2.7775275707244873,14.911050796508789
118.72500000032855,0.9249999997210427,118.72500000032855,0.9249999997210427,122.78443145751953,269.4169921875,-2.277444362640381,12.149629592895508
118.82500000032412,0.9249999997210427,118.82500000032412,0.9249999997210427,125.78492736816406,45.8193359375,-4.7940473556518555,3.7167282104492188
118.9250000003197,0.9249999997210427,118.9250000003197,0.9249999997210427,123.58843231201172,53.753013610839844,-7.238745212554932,4.965003967285156
120.32500000025775,0.9249999997210427,120.32500000025775,0.9249999997210427,97.20674896240234,108.58970642089844,-8.529634475708008,7.747786045074463
120.62500000024447,0.9249999997210427,120.62500000024447,0.9249999997210427,130.7675323486328,2.7135555744171143,-5.430315971374512,2.1476054191589355
120.72500000024004,0.9249999997210427,120.72500000024004,0.9249999997210427,149.39334106445312,284.5263671875,-3.8696229457855225,13.379487991333008
120.82500000023562,0.9249999997210427,120.82500000023562,0.9249999997210427,145.9751434326172,82.1943359375,-6.517058849334717,5.88725471496582
120.9250000002312,0.9249999997210427,120.9250000002312,0.9249999997210427,118.93655395507812,405.6201171875,-2.7938144207000732,18.05402374267578
121.02500000022677,0.9249999997210427,121.02500000022677,0.9249999997210427,112.60362243652344,466.0673828125,-4.974678039550781,21.405380249023438
121.12500000022234,0.9249999997210427,121.12500000022234,0.9249999997210427,82.19689178466797,475.48046875,-4.446013450622559,21.602069854736328
121.22500000021793,0.9249999997210427,121.22500000021793,0.9249999997210427,50.62004470825195,154.068359375,-6.406379699707031,8.859479904174805
121.3250000002135,0.9249999997210427,121.3250000002135,0.9249999997210427,64.44730377197266,328.0283203125,-4.512279510498047,15.444219589233398
121.42500000020908,0.9249999997210427,121.42500000020908,0.9249999997210427,79.02011108398438,125.115234375,-4.955078601837158,7.101916313171387
121.52500000020466,0.9249999997210427,121.52500000020466,0.9249999997210427,148.21640014648438,256.9150390625,-5.0873308181762695,12.677814483642578
121.62500000020023,0.9249999997210427,121.62500000020023,0.9249999997210427,212.7974395751953,680.4345703125,-0.8965597748756409,28.866413116455078
121.7250000001958,0.9249999997210427,121.7250000001958,0.9249999997210427,302.5505676269531,1573.427734375,47.531368255615234,48.17181396484375
121.82500000019138,0.9249999997210427,121.82500000019138,0.9249999997210427,321.6841125488281,1335.05078125,3.4160685539245605,54.69925308227539
121.92500000018696,0.9249999997210427,121.92500000018696,0.9249999997210427,248.3278350830078,1062.2236328125,13.417520523071289,39.51375198364258
122.02500000018253,0.9249999997210427,122.02500000018253,0.9249999997210427,245.7908477783203,743.3876953125,-14.963360786437988,36.77450180053711
122.1250000001781,0.9249999997210427,122.1250000001781,0.9249999997210427,216.2041473388672,907.220703125,-3.951002359390259,39.51953887939453
122.22500000017368,0.9249999997210427,122.22500000017368,0.9249999997210427,181.79214477539062,553.123046875,-9.457918167114258,26.7347412109375
122.32500000016925,0.9249999997210427,122.32500000016925,0.9249999997210427,229.78562927246094,1058.7421875,10.596691131591797,40.42426300048828
122.42500000016483,0.9249999997210427,122.42500000016483,0.9249999997210427,239.39891052246094,493.7666015625,-12.630854606628418,25.43429183959961
122.5250000001604,0.9249999997210427,122.5250000001604,0.9249999997210427,257.4544982910156,813.923828125,-0.7149573564529419,34.395599365234375
122.62500000015598,0.9249999997210427,122.62500000015598,0.9249999997210427,181.21783447265625,388.5107421875,-7.539775848388672,19.11414337158203
123.02500000013828,0.9249999997210427,123.02500000013828,0.9249999997210427,177.81536865234375,25.384252548217773,-7.077855110168457,3.7152438163757324
123.22500000012943,0.9249999997210427,123.22500000012943,0.9249999997210427,195.4132080078125,299.7724609375,-4.233800411224365,14.155153274536133
124.22500000008519,0.9249999997210427,124.22500000008519,0.9249999997210427,186.0570526123047,529.5966796875,-1.4429967403411865,22.746437072753906
124.32500000008076,0.9249999997210427,124.32500000008076,0.9249999997210427,225.6534423828125,533.45703125,-7.047687530517578,25.007436752319336
124.42500000007634,0.9249999997210427,124.42500000007634,0.9249999997210427,221.4306640625,816.5126953125,5.083993911743164,32.33226013183594
124.52500000007191,0.9249999997210427,124.52500000007191,0.9249999997210427,247.4230499267578,665.3359375,-5.616944313049316,30.001262664794922
124.62500000006749,0.9249999997210427,124.62500000006749,0.9249999997210427,259.5765380859375,752.740234375,-3.5220441818237305,32.88151550292969
124.72500000006306,0.9249999997210427,124.72500000006306,0.9249999997210427,192.3776092529297,483.7197265625,-2.320944309234619,21.15163803100586
118.72500000032855,0.8249999997249038,118.72500000032855,0.8249999997249038,116.03218841552734,82.71814727783203,-4.1338982582092285,5.016648292541504
118.82500000032412,0.8249999997249038,118.82500000032412,0.8249999997249038,110.99869537353516,1.5381864309310913,-4.758623123168945,1.8467519283294678
120.32500000025775,0.8249999997249038,120.32500000025775,0.8249999997249038,103.81513214111328,42.7353515625,-7.162448406219482,4.47445821762085
120.62500000024447,0.8249999997249038,120.62500000024447,0.8249999997249038,116.97064971923828,117.08879089355469,-4.311665058135986,6.524388790130615
120.72500000024004,0.8249999997249038,120.72500000024004,0.8249999997249038,117.93794250488281,79.873046875,-4.7486090660095215,5.12758207321167
120.82500000023562,0.8249999997249038,120.82500000023562,0.8249999997249038,100.6036148071289,316.20703125,-3.1506636142730713,14.43858528137207
120.9250000002312,0.8249999997249038,120.9250000002312,0.8249999997249038,96.84822082519531,310.2705078125,-5.902338027954102,15.220255851745605
121.02500000022677,0.8249999997249038,121.02500000022677,0.8249999997249038,106.39161682128906,512.775390625,-4.527376651763916,23.196319580078125
121.12500000022234,0.8249999997249038,121.12500000022234,0.8249999997249038,94.03276062011719,571.677734375,-6.449769973754883,26.386091232299805
121.22500000021793,0.8249999997249038,121.22500000021793,0.8249999997249038,108.26627349853516,995.69921875,5.604024887084961,39.65078353881836
121.3250000002135,0.8249999997249038,121.3250000002135,0.8249999997249038,132.63905334472656,762.919921875,-9.155475616455078,35.418251037597656
121.42500000020908,0.8249999997249038,121.42500000020908,0.8249999997249038,111.60797119140625,526.630859375,-8.563892364501953,25.28908348083496
121.52500000020466,0.8249999997249038,121.52500000020466,0.8249999997249038,130.7208709716797,404.998046875,-6.487733364105225,19.41143226623535
121.62500000020023,0.8249999997249038,121.62500000020023,0.8249999997249038,141.65875244140625,323.318359375,-5.57881498336792,15.646183013916016
121.7250000001958,0.8249999997249038,121.7250000001958,0.8249999997249038,161.26870727539062,430.611328125,-7.7063069343566895,20.941791534423828
121.82500000019138,0.8249999997249038,121.82500000019138,0.8249999997249038,154.71224975585938,443.599609375,-13.82918930053711,23.779603958129883
121.92500000018696,0.8249999997249038,121.92500000018696,0.8249999997249038,133.3120574951172,429.9580078125,-6.6648383140563965,20.524333953857422
122.02500000018253,0.8249999997249038,122.02500000018253,0.8249999997249038,162.05519104003906,659.41796875,-6.129382610321045,29.945045471191406
122.1250000001781,0.8249999997249038,122.1250000001781,0.8249999997249038,144.4603271484375,551.3251953125,-4.737563610076904,24.891433715820312
122.22500000017368,0.8249999997249038,122.22500000017368,0.8249999997249038,124.68047332763672,447.5517578125,-1.5243350267410278,19.33675765991211
122.32500000016925,0.8249999997249038,122.32500000016925,0.8249999997249038,146.8268280029297,425.2412109375,-4.407225608825684,19.48101043701172
122.42500000016483,0.8249999997249038,122.42500000016483,0.8249999997249038,156.98191833496094,265.1982421875,-7.9928741455078125,14.113348007202148
122.5250000001604,0.8249999997249038,122.5250000001604,0.8249999997249038,199.7425994873047,515.314453125,-11.781744003295898,26.019773483276367
122.62500000015598,0.8249999997249038,122.62500000015598,0.8249999997249038,164.6717071533203,454.5078125,-9.138303756713867,22.480098724365234
122.72500000015155,0.8249999997249038,122.72500000015155,0.8249999997249038,119.61116027832031,157.73046875,-5.896007537841797,8.821881294250488
122.82500000014713,0.8249999997249038,122.82500000014713,0.8249999997249038,100.59819030761719,8.707308769226074,-5.520784378051758,2.432806968688965
122.9250000001427,0.8249999997249038,122.9250000001427,0.8249999997249038,127.40606689453125,63.892578125,-6.032472133636475,4.938368797302246
123.02500000013828,0.8249999997249038,123.02500000013828,0.8249999997249038,188.02418518066406,445.515625,-6.451292991638184,21.0966854095459
123.12500000013385,0.8249999997249038,123.12500000013385,0.8249999997249038,208.85987854003906,323.091796875,-8.809779167175293,16.846782684326172
123.22500000012943,0.8249999997249038,123.22500000012943,0.8249999997249038,231.26734924316406,233.0283203125,-12.709874153137207,14.531129837036133
123.325000000125,0.8249999997249038,123.325000000125,0.8249999997249038,177.57041931152344,208.5400390625,-8.033008575439453,11.752701759338379
123.42500000012058,0.8249999997249038,123.42500000012058,0.8249999997249038,175.15476989746094,485.458984375,1.1290538311004639,19.93242835998535
123.52500000011615,0.8249999997249038,123.52500000011615,0.8249999997249038,163.56614685058594,180.55078125,-7.598206043243408,10.416264533996582
123.62500000011173,0.8249999997249038,123.62500000011173,0.8249999997249038,168.76016235351562,48.375,-7.235843658447266,4.738417625427246
123.7250000001073,0.8249999997249038,123.7250000001073,0.8249999997249038,194.2272186279297,547.345703125,-4.155276298522949,24.50649070739746
123.82500000010288,0.8249999997249038,123.82500000010288,0.8249999997249038,207.21661376953125,148.2568359375,-8.729893684387207,9.486032485961914
123.92500000009846,0.8249999997249038,123.92500000009846,0.8249999997249038,172.21200561523438,119.078125,-8.670278549194336,8.240241050720215
124.02500000009402,0.8249999997249038,124.02500000009402,0.8249999997249038,168.92086791992188,186.234375,-9.776300430297852,11.470342636108398
124.12500000008961,0.8249999997249038,124.12500000008961,0.8249999997249038,156.42221069335938,183.630859375,-7.642168998718262,10.561878204345703
124.22500000008519,0.8249999997249038,124.22500000008519,0.8249999997249038,216.1633758544922,530.498046875,-7.479368209838867,25.045045852661133
124.32500000008076,0.8249999997249038,124.32500000008076,0.8249999997249038,242.70713806152344,560.7548828125,-19.402164459228516,30.7791805267334
124.42500000007634,0.8249999997249038,124.42500000007634,0.8249999997249038,291.0632629394531,1066.033203125,-5.48974084854126,46.75485610961914
124.52500000007191,0.8249999997249038,124.52500000007191,0.8249999997249038,269.18902587890625,1080.236328125,9.806724548339844,41.62137985229492
124.62500000006749,0.8249999997249038,124.62500000006749,0.8249999997249038,198.92996215820312,430.7470703125,-7.659290790557861,20.929874420166016
120.1250000002666,0.7249999997287648,120.1250000002666,0.7249999997287648,93.85004425048828,24.8818359375,-12.48939323425293,5.720970630645752
120.22500000026217,0.7249999997287648,120.22500000026217,0.7249999997287648,85.32257843017578,97.2197265625,-10.985319137573242,8.190774917602539
120.32500000025775,0.7249999997287648,120.32500000025775,0.7249999997287648,157.46109008789062,759.2998046875,-3.3502752780914307,33.092227935791016
120.42500000025332,0.7249999997287648,120.42500000025332,0.7249999997287648,139.2899932861328,359.55859375,-7.055557727813721,17.718822479248047
120.5250000002489,0.7249999997287648,120.5250000002489,0.7249999997287648,108.46698760986328,236.998046875,-6.622888088226318,12.417810440063477
120.62500000024447,0.7249999997287648,120.62500000024447,0.7249999997287648,91.65644836425781,179.130859375,-5.061028957366943,9.406473159790039
120.72500000024004,0.7249999997287648,120.72500000024004,0.7249999997287648,149.46730041503906,424.5048828125,-9.13839054107666,21.222108840942383
120.82500000023562,0.7249999997287648,120.82500000023562,0.7249999997287648,251.3133087158203,1304.2998046875,7.100718975067139,52.02984619140625
120.9250000002312,0.7249999997287648,120.9250000002312,0.7249999997287648,252.70352172851562,1480.1396484375,10.444483757019043,58.15046310424805
121.02500000022677,0.7249999997287648,121.02500000022677,0.7249999997287648,188.4530029296875,1233.6787109375,14.395394325256348,46.33661651611328
121.12500000022234,0.7249999997287648,121.12500000022234,0.7249999997287648,183.452392578125,1372.4287109375,21.09420394897461,49.645484924316406
121.22500000021793,0.7249999997287648,121.22500000021793,0.7249999997287648,145.2379913330078,820.3173828125,-7.988046646118164,37.38768768310547
121.3250000002135,0.7249999997287648,121.3250000002135,0.7249999997287648,102.60163879394531,740.265625,-2.178765296936035,31.855356216430664
121.42500000020908,0.7249999997287648,121.42500000020908,0.7249999997287648,95.81629943847656,448.0869140625,-4.624662399291992,20.520366668701172
121.52500000020466,0.7249999997287648,121.52500000020466,0.7249999997287648,94.20769500732422,418.037109375,-3.3384923934936523,18.778669357299805
121.62500000020023,0.7249999997287648,121.62500000020023,0.7249999997287648,92.6111831665039,308.4873046875,-4.27178430557251,14.534791946411133
121.7250000001958,0.7249999997287648,121.7250000001958,0.7249999997287648,116.1724853515625,518.20703125,-0.812362551689148,22.032678604125977
121.82500000019138,0.7249999997287648,121.82500000019138,0.7249999997287648,105.54379272460938,268.509765625,-7.300624847412109,13.992931365966797
121.92500000018696,0.7249999997287648,121.92500000018696,0.7249999997287648,111.59220123291016,246.09375,-9.077637672424316,13.718575477600098
122.02500000018253,0.7249999997287648,122.02500000018253,0.7249999997287648,165.06869506835938,754.19921875,-6.911299228668213,34.212074279785156
122.1250000001781,0.7249999997287648,122.1250000001781,0.7249999997287648,127.0681381225586,453.255859375,-5.176074028015137,20.943622589111328
122.22500000017368,0.7249999997287648,122.22500000017368,0.7249999997287648,95.47315216064453,264.060546875,-6.161196708679199,13.379623413085938
122.32500000016925,0.7249999997287648,122.32500000016925,0.7249999997287648,78.63936614990234,272.064453125,-3.386806011199951,12.676129341125488
122.42500000016483,0.7249999997287648,122.42500000016483,0.7249999997287648,57.81193923950195,87.03125,-4.884298801422119,5.478545665740967
122.5250000001604,0.7249999997287648,122.5250000001604,0.7249999997287648,51.7768440246582,34.701171875,-5.143741607666016,3.3815150260925293
122.62500000015598,0.7249999997287648,122.62500000015598,0.7249999997287648,67.95787048339844,49.0283203125,-5.588492393493652,4.148825645446777
122.72500000015155,0.7249999997287648,122.72500000015155,0.7249999997287648,104.93876647949219,616.3173828125,4.4527058601379395,24.17450714111328
122.82500000014713,0.7249999997287648,122.82500000014713,0.7249999997287648,89.34794616699219,211.7353515625,-4.805192470550537,10.67776107788086
122.9250000001427,0.7249999997287648,122.9250000001427,0.7249999997287648,108.74515533447266,373.30859375,-3.1346850395202637,16.82686996459961
123.02500000013828,0.7249999997287648,123.02500000013828,0.7249999997287648,159.5036163330078,762.177734375,12.1087646484375,27.42299461364746
123.12500000013385,0.7249999997287648,123.12500000013385,0.7249999997287648,181.10511779785156,616.099609375,-2.2800133228302,26.686994552612305
123.22500000012943,0.7249999997287648,123.22500000012943,0.7249999997287648,235.7500762939453,912.591796875,-24.01650619506836,47.25992202758789
123.325000000125,0.7249999997287648,123.325000000125,0.7249999997287648,198.44627380371094,662.3046875,-15.522368431091309,33.58405685424805
123.42500000012058,0.7249999997287648,123.42500000012058,0.7249999997287648,131.01206970214844,512.9482421875,-6.785924434661865,24.04946517944336
123.52500000011615,0.7249999997287648,123.52500000011615,0.7249999997287648,93.5636215209961,316.3193359375,-8.256380081176758,16.355546951293945
123.62500000011173,0.7249999997287648,123.62500000011173,0.7249999997287648,102.97636413574219,380.384765625,-4.849543571472168,17.76584243774414
123.7250000001073,0.7249999997287648,123.7250000001073,0.7249999997287648,156.7277069091797,244.5576171875,-10.587536811828613,14.219670295715332
123.82500000010288,0.7249999997287648,123.82500000010288,0.7249999997287648,218.60704040527344,1044.1669921875,8.837691307067871,40.471923828125
123.92500000009846,0.7249999997287648,123.92500000009846,0.7249999997287648,251.87005615234375,640.171875,-11.262675285339355,31.060638427734375
124.02500000009402,0.7249999997287648,124.02500000009402,0.7249999997287648,275.5870056152344,1101.021484375,1.7916432619094849,45.49480438232422
124.12500000008961,0.7249999997287648,124.12500000008961,0.7249999997287648,179.9795379638672,469.5908203125,-3.18798828125,20.88394546508789
124.22500000008519,0.7249999997287648,124.22500000008519,0.7249999997287648,189.78033447265625,538.1640625,-2.801029682159424,23.614294052124023
